,Customer_ID,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score,Debt_to_Income_Ratio,EMI_to_Salary_Ratio
4075,CUS_0x4e1f,21.0,44454.07,3678.505833333333,0.0,4.0,6.0,0.0,11.0,9.0,11.51,3.0,Good,576.84,341.0,No,0.0,56.18828620558404,523.9236695359903,Standard,0.012976089703372494,0.0
4076,CUS_0x4e2,27.0,63484.24,5157.3533333333335,5.0,7.0,10.0,2.0,26.0,10.0,11.12,6.0,Good,295.16,327.0,No,68.14234084783807,95.77402101232207,583.9333631643649,Poor,0.004649342892031156,0.01321265704395628
4077,CUS_0x4e22,52.0,31848.72,2588.06,5.0,3.0,9.0,3.0,7.0,3.0,9.25,4.0,Good,619.73,312.0,No,74.3242070397165,108.22393155873733,331.25786140154617,Good,0.019458552808401718,0.028718115901376514
4078,CUS_0x4e24,50.0,151373.04,12901.42,1.0,7.0,6.0,2.0,14.0,0.0,11.81,8.0,Good,931.64,219.0,No,199.6630542958877,934.7355282055386,1177.2077625085458,Poor,0.00615459661773325,0.015476052581490075
4079,CUS_0x4e26,19.0,43430.88,3418.24,6.0,4.0,12.0,1.0,20.0,16.0,8.54,4.0,Standard,1288.94,212.0,No,20.440817617551264,72.36826696607241,487.2293401063056,Standard,0.029677961855711883,0.005979924644715195
4080,CUS_0x4e3,31.0,65383.72,5522.6433333333325,8.0,10.0,19.0,2.0,20.0,8.0,9.09,16.0,Standard,2561.12,198.0,Yes,70.76315845790279,142.8620620682571,566.9103478557454,Poor,0.03917060699513579,0.012813276937656569
4081,CUS_0x4e30,34.0,20380.865,1660.405416666667,0.0,1.0,1.0,2.0,5.0,0.0,11.75,0.0,Good,156.32,249.0,No,24.37368427193972,98.29909175715017,330.72605041805787,Good,0.007669939426025342,0.01467935723846945
4082,CUS_0x4e35,44.0,41552.77,3482.730833333333,3.0,4.0,2.0,1.0,18.0,4.0,11.6,9.0,Good,28.85,259.0,No,27.06386790932469,96.11921739251896,486.6200313462332,Poor,0.0006942978771331009,0.007770875558425447
4083,CUS_0x4e38,20.0,121471.44,9960.62,4.0,3.0,3.0,2.0,16.0,3.0,1.37,1.0,Good,736.68,314.0,No,161.16319867530373,440.83768697539557,744.4442422837814,Poor,0.006064635440231876,0.01618003685265613
4084,CUS_0x4e3b,36.0,16193.87,1287.4891666666667,9.0,10.0,15.0,2.0,36.0,21.0,3.53,6.0,Bad,2221.21,217.0,Yes,21.044172490921635,91.04063868118851,287.70152446140196,Poor,0.13716363043546725,0.01634512587426688
4085,CUS_0x4e3c,19.0,97961.96,8205.496666666666,4.0,6.0,6.0,0.0,7.0,10.0,6.46,3.0,Good,750.95,339.0,No,0.0,279.85914020807513,756.8791284685768,Poor,0.007665730657083627,0.0
4086,CUS_0x4e42,38.0,42829.15,3535.0958333333333,0.0,5.0,3.0,1.0,1.0,4.0,5.21,3.0,Good,590.76,391.0,No,25.306032448873378,189.653453190056,493.35273369705476,Good,0.013793409395236655,0.0071585138400651685
4087,CUS_0x4e43,16.0,8295.87,883.3225000000001,7.0,9.0,29.0,8.0,47.0,22.0,24.94,8.0,Bad,3632.72,164.0,Yes,51.8800907439149,55.953137892534286,252.47509233453573,Poor,0.4378950007654411,0.058732898509791034
4088,CUS_0x4e47,23.0,40305.02,3545.751666666666,5.0,6.0,16.0,6.0,25.0,14.0,9.44,8.0,Standard,1955.11,130.0,Yes,196.30165627844207,83.77801598741213,327.13814690302905,Standard,0.04850785336417151,0.05536249425583257
4089,CUS_0x4e4a,49.0,86186.37,7438.197499999998,7.0,3.0,10.0,3.0,28.0,10.0,10.39,4.0,Standard,524.53,183.0,Yes,192.3961991184796,314.6182586398252,535.2899972762203,Standard,0.006085997124603345,0.025865970770267883
4090,CUS_0x4e5,16.0,68332.08,5618.34,6.0,5.0,34.0,7.0,27.0,8.0,19.29,9.0,Standard,1462.7,194.0,Yes,206.44457699588344,73.1041788770727,510.72645187084026,Poor,0.021405758466594316,0.036744763933098286
4091,CUS_0x4e52,38.0,82583.61,6785.9675,6.0,4.0,10.0,3.0,10.0,16.0,18.51,5.0,Standard,1072.11,306.0,Yes,172.81377081437097,177.19943430956152,515.8567847665271,Standard,0.012982115942860816,0.02546634224439934
4092,CUS_0x4e53,26.0,44768.54,3535.711666666666,3.0,6.0,1.0,1.0,8.0,10.0,3.73,1.0,Standard,127.38,231.0,No,20.83545848078241,186.9328849422124,350.3676154154937,Standard,0.0028453016336918734,0.0058928613091421235
4093,CUS_0x4e55,51.0,68629.6,5540.133333333334,6.0,5.0,14.0,1.0,23.0,12.0,4.5,0.0,Standard,1323.17,245.0,Yes,38.679037924165016,227.24796589884724,553.1728441284852,Standard,0.019279873407392727,0.006981607769517883
4094,CUS_0x4e5c,39.0,104273.04,8980.42,1.0,7.0,6.0,2.0,5.0,1.0,3.74,0.0,Good,658.75,268.0,No,100.62891625163314,222.0162037307112,845.3968800176557,Good,0.006317548620429596,0.01120536859652813
4095,CUS_0x4e5e,28.0,14293.345,897.1120833333333,8.0,5.0,10.0,5.0,16.0,12.0,19.34,4.0,Standard,310.51,77.0,Yes,59.42466288057615,66.35785794817808,243.09970308509702,Standard,0.02172409607408203,0.06623995371879988
4096,CUS_0x4e5f,37.0,39066.64,3213.5533333333333,3.0,1.0,8.0,2.0,11.0,0.0,1.22,5.0,Good,6.84,271.0,No,34.301129329622874,74.87542689291553,451.7467282507437,Good,0.0001750854437443302,0.010673894524738827
4097,CUS_0x4e60,40.0,17379.88,1657.3233333333335,7.0,7.0,22.0,9.0,27.0,20.0,6.85,6.0,Bad,2383.67,209.0,Yes,78.26611994226198,72.07277691246207,281.7055807942693,Poor,0.13715111957044582,0.047224412019136464
4098,CUS_0x4e66,51.0,85471.89,7179.6575,4.0,5.0,3.0,0.0,11.0,10.0,4.4,4.0,Good,232.67,273.0,No,0.0,338.4499286517025,650.1249578033845,Good,0.0027221815265814292,0.0
4099,CUS_0x4e6a,53.0,21963.845,1662.320416666667,2.0,5.0,12.0,4.0,0.0,8.0,5.35,2.0,Good,902.69,272.0,No,38.073427010062815,133.04204992148328,297.13606147744,Poor,0.041098905952031625,0.0229037835475839
4100,CUS_0x4e6e,54.0,65598.44,5593.536666666668,1.0,3.0,11.0,1.0,6.0,2.0,6.34,2.0,Good,306.98,396.0,No,33.10606029004169,182.53902651755544,590.2760599412263,Good,0.004679684455910842,0.005918627563010227
4101,CUS_0x4e71,19.0,120539.8,10051.983333333334,6.0,4.0,10.0,0.0,27.0,10.0,2.95,1.0,Standard,318.21,251.0,No,0.0,82.62347919850369,630.9048161589229,Standard,0.0026398749624605314,0.0
4102,CUS_0x4e73,47.0,113192.68,9376.723333333332,3.0,7.0,3.0,0.0,0.0,2.0,6.15,2.0,Good,1179.64,222.0,No,0.0,369.6393139137927,814.3261269956079,Poor,0.01042152195707355,0.0
4103,CUS_0x4e7a,46.0,133214.25,11166.1875,3.0,3.0,2.0,3.0,10.0,11.0,9.48,1.0,Good,68.18,231.0,No,309.1572520422692,247.99823674182636,824.3110818058715,Good,0.0005118071077230852,0.027686912121283044
4104,CUS_0x4e7d,34.0,17039.16,1196.93,3.0,4.0,10.0,7.0,27.0,10.0,16.46,8.0,Standard,1056.19,138.0,Yes,87.42717222413825,76.19103580731775,228.8132014087555,Standard,0.06198603687036216,0.0730428447980569
4105,CUS_0x4e80,33.0,82647.69,6967.3075,3.0,4.0,9.0,3.0,27.0,11.0,17.57,7.0,Standard,1485.52,181.0,Yes,186.2553917831484,222.9411059946762,531.7155086361669,Standard,0.017974126076602988,0.02673276467030462
4106,CUS_0x4e89,35.0,34087.65,2900.6375000000007,5.0,3.0,8.0,3.0,29.0,13.0,17.7,6.0,Standard,720.66,230.0,Yes,83.61486442200996,193.9830325056988,286.4791259607508,Standard,0.02114138111603469,0.028826375037215073
4107,CUS_0x4e8b,44.0,14976.45,1495.0375,7.0,6.0,16.0,0.0,29.0,20.0,14.21,3.0,Standard,69.51,334.0,Yes,0.0,132.14152036102791,291.3809303559133,Standard,0.004641286820307884,0.0
4108,CUS_0x4e8c,19.0,13754.5,1261.2083333333333,4.0,3.0,5.0,6.0,6.0,10.0,16.85,8.0,Standard,39.59,80.0,Yes,61.012321786450606,55.55047606146896,282.24189157406965,Standard,0.002878330728125341,0.04837608519854685
4109,CUS_0x4e8f,28.0,40735.3,3202.6083333333336,9.0,7.0,26.0,3.0,25.0,16.0,4.85,10.0,Bad,1774.12,135.0,Yes,98.86519279947213,75.89156762736962,377.16268057631686,Poor,0.043552398042975005,0.03087021031278321
4110,CUS_0x4e94,47.0,38533.76,3412.146666666667,4.0,3.0,1.0,0.0,15.0,9.0,1.19,3.0,Good,431.41,360.0,No,0.0,139.59627457330566,479.9415431706592,Poor,0.011195637280140842,0.0
4111,CUS_0x4e95,41.0,127928.68,10479.723333333332,2.0,6.0,12.0,4.0,26.0,8.0,8.0,3.0,Good,1361.41,197.0,No,240.77193266375016,513.8100746470707,611.4267515924416,Poor,0.010641945183832118,0.022975027584737465
4112,CUS_0x4e97,50.0,82929.96,6872.830000000001,1.0,7.0,6.0,1.0,0.0,9.0,7.35,2.0,Good,735.59,306.0,No,68.5168685823435,206.6572663716687,668.8758310546355,Poor,0.008870015130840531,0.009969236629211474
4113,CUS_0x4e9c,28.0,23550.47,1922.539166666667,4.0,6.0,15.0,4.0,15.0,15.0,15.1,4.0,Standard,937.64,255.0,Yes,63.242914306771496,173.60826481604587,280.1660330017683,Standard,0.03981406740502419,0.03289551412178676
4114,CUS_0x4ea4,35.0,36729.93,3135.8275,2.0,1.0,12.0,0.0,3.0,11.0,6.64,1.0,Good,921.03,333.0,No,0.0,131.41299137169875,447.16975862830134,Good,0.025075735238264816,0.0
4115,CUS_0x4ea5,45.0,19951.765,1592.647083333333,1.0,1.0,12.0,2.0,10.0,6.0,2.89,5.0,Good,1463.07,393.0,No,28.21305815261517,147.54866684659666,268.5029833341215,Good,0.07333035448242298,0.017714569943246064
4116,CUS_0x4ea9,40.0,36716.18,2789.681666666667,8.0,7.0,32.0,5.0,60.0,16.0,8.84,10.0,Bad,3124.9,163.0,Yes,94.41682532843048,169.41995397157945,291.7358087844524,Poor,0.08510961652328755,0.033845017679471366
4117,CUS_0x4eab,46.0,15682.145,1412.8454166666668,3.0,4.0,4.0,1.0,13.0,10.0,2.55,2.0,Good,1249.34,269.0,No,8.485266863383051,133.71215619961072,288.2968020633725,Poor,0.07966639767710347,0.006005799900885395
4118,CUS_0x4ead,41.0,10412.225,761.6854166666667,8.0,7.0,10.0,3.0,15.0,13.0,10.13,5.0,Standard,4.5,357.0,Yes,18.83691358053301,57.899337708962,271.5979847026663,Standard,0.00043218428337843254,0.02473056877335034
4119,CUS_0x4eae,37.0,44968.15,3528.3458333333333,1.0,5.0,2.0,0.0,12.0,11.0,1.22,6.0,Good,871.85,197.0,No,0.0,109.27120690168096,488.5633764316524,Good,0.019388166958169282,0.0
4120,CUS_0x4eb3,50.0,65544.12,5311.009999999998,3.0,3.0,10.0,2.0,7.0,0.0,8.2,1.0,Good,1357.63,218.0,No,71.71689333115668,267.96981018408,470.7458899560629,Standard,0.020713223398223977,0.013503437826544612
4121,CUS_0x4eb4,21.0,30197.28,2594.44,5.0,7.0,14.0,4.0,20.0,13.0,17.0,5.0,Standard,811.08,134.0,Yes,57.08103770858573,147.92357747137612,373.49188707138563,Standard,0.026859372764699338,0.022001294193963142
4122,CUS_0x4eb6,45.0,134563.36,11153.613333333333,6.0,7.0,10.0,4.0,30.0,18.0,15.62,5.0,Standard,402.25,207.0,Yes,356.3315407915717,195.80249993386425,798.9141624591633,Standard,0.002989298126919542,0.0319476325870694
4123,CUS_0x4ebb,43.0,67583.2,5884.9333333333325,8.0,8.0,18.0,8.0,53.0,16.0,9.85,17.0,Bad,4097.99,72.0,Yes,401.344486182328,76.70671669290347,286.9411371823789,Poor,0.06063622320339966,0.0681986461782056
4124,CUS_0x4ebf,44.0,63382.56,4996.88,10.0,9.0,24.0,7.0,28.0,8.0,8.22,9.0,Standard,2441.01,136.0,Yes,353.02979834622147,102.42187152153858,259.7579176981322,Poor,0.03851232894348225,0.07065004529750994
4125,CUS_0x4ec5,55.0,71716.56,5694.38,3.0,6.0,5.0,4.0,22.0,13.0,2.3,4.0,Good,930.3,351.0,No,234.28170457973275,219.72210129159038,358.2058665130231,Standard,0.01297189937721497,0.04114261861339298
4126,CUS_0x4ec9,30.0,36993.43,3348.785833333333,0.0,4.0,2.0,2.0,10.0,5.5,1.9,0.0,Good,1357.79,306.0,No,37.642068052620296,141.41478677079655,391.1958275057305,Standard,0.036703544386124776,0.011240512211302544
4127,CUS_0x4eca,20.0,93143.58,7584.965,4.0,4.0,10.0,5.0,19.0,20.0,14.67,7.0,Standard,1354.48,90.0,Yes,261.98950066556665,177.10343352379746,508.0769937434507,Standard,0.014541850334719796,0.034540634091992074
4128,CUS_0x4ed2,22.0,88290.45000000003,7323.537500000001,4.0,7.0,12.0,1.0,14.0,17.0,1.88,1.0,Standard,412.4,233.0,No,56.61538323144085,344.8794929764486,672.0471389289524,Good,0.004670946857785863,0.007730606039969187
4129,CUS_0x4ed5,22.0,29180.37,2409.6975,4.0,4.0,4.0,2.0,28.0,18.0,4.14,2.0,Good,363.07,369.0,No,43.76933694219254,144.05652653580864,363.5749416918852,Standard,0.012442268552454956,0.018163830498306336
4130,CUS_0x4edb,48.0,14303.125,1056.9270833333333,5.0,3.0,20.0,3.0,23.0,11.0,11.18,3.0,Standard,819.71,329.0,No,27.74625367005743,76.71240873907189,287.75633548500264,Standard,0.05730985361590562,0.026251814441684458
4131,CUS_0x4edc,23.0,66693.51,5572.7925,8.0,5.0,8.0,4.0,20.0,14.0,2.88,1.0,Good,278.35,317.0,No,132.64923578919206,254.1834656409326,421.38839617889346,Good,0.004173569512235899,0.02380301003297576
4132,CUS_0x4ee1,15.0,62679.87,5375.3225,8.0,8.0,17.0,2.0,34.0,19.0,3.1,6.0,Bad,2172.76,188.0,Yes,100.10260089398822,194.59234060920707,484.6995964167134,Standard,0.03466439863388358,0.01862262234386648
4133,CUS_0x4ee4,31.0,36210.3,3029.525,9.0,8.0,30.0,4.0,53.0,18.0,4.18,8.0,Bad,1744.57,228.0,Yes,106.03947722125092,180.83056655791404,267.3203447190851,Poor,0.04817883309445102,0.035002014250171534
4134,CUS_0x4ee5,31.0,75988.68,6419.389999999999,0.0,3.0,9.0,4.0,14.0,3.0,11.26,1.0,Good,1241.25,395.0,No,162.19908306980923,94.808182444787,611.8760992066857,Standard,0.01633466984819318,0.025267055447606275
4135,CUS_0x4ee6,41.0,50649.60000000001,4431.8,3.0,5.0,23.0,6.0,19.0,10.0,8.33,8.0,Standard,2060.05,219.0,Yes,184.66116569843905,190.85572619456042,377.7995940459363,Poor,0.0406725818170331,0.04166730576705606
4136,CUS_0x4ee7,37.0,128502.38999999998,10530.5325,1.0,4.0,11.0,0.0,2.0,7.0,10.53,8.0,Good,1422.93,257.0,No,0.0,317.78605480036583,991.1411244143465,Good,0.011073179261490781,0.0
4137,CUS_0x4ee9,21.0,35329.84,2819.153333333333,4.0,2.0,6.0,1.0,2.0,1.0,5.5,4.0,Good,898.38,363.0,No,15.141196792498976,106.239466164724,413.79040896640083,Good,0.025428363106088227,0.005370831239816319
4138,CUS_0x4eea,43.0,35205.24,3025.77,3.0,7.0,6.0,1.0,8.0,5.0,6.85,0.0,Good,851.4,207.0,No,23.235429820252303,152.72929101195786,391.61227916778984,Standard,0.024183899896719922,0.007679179124735953
4139,CUS_0x4eef,47.0,33022.95,2975.9125,3.0,5.0,3.0,0.0,9.0,4.0,10.27,0.0,Good,320.54,230.0,No,0.0,65.69607181175246,381.0686778151488,Poor,0.009706582846172132,0.0
4140,CUS_0x4ef0,21.0,7177.535,412.1279166666667,9.0,9.0,16.0,5.0,45.0,16.0,7.48,12.0,Standard,1339.34,73.0,Yes,22.08428099374675,40.350129240725416,267.9966970556849,Poor,0.18660166756414284,0.05358598653633246
4141,CUS_0x4ef1,32.0,113666.08,9637.173333333334,8.0,7.0,8.0,4.0,16.0,18.0,18.45,4.0,Standard,883.26,237.0,Yes,353.5609363816932,210.10223102110106,645.0541659305393,Standard,0.007770655942388441,0.03668720320291287
4142,CUS_0x4ef2,48.0,57080.22,4598.685,6.0,4.0,3.0,3.0,6.0,9.0,0.75,0.0,Good,553.43,280.0,No,116.53074689474388,311.7698561891639,460.39131648804135,Good,0.00969565288991528,0.025340015003146307
4143,CUS_0x4ef6,39.0,31372.54,2741.3783333333336,8.0,6.0,28.0,7.0,23.0,15.0,18.82,11.0,Bad,3231.08,23.0,Yes,121.95980107471676,108.7663939082738,309.89699344164865,Poor,0.10299070460982757,0.04448849675061879
4144,CUS_0x4ef9,49.0,17039.415,1616.95125,2.0,5.0,4.0,0.0,8.0,4.0,3.07,4.0,Good,1373.74,192.0,No,0.0,87.87928057452595,353.8158444254741,Standard,0.0806213124100798,0.0
4145,CUS_0x4efc,36.0,18350.255,1399.187916666667,5.0,6.0,19.0,5.0,27.0,18.0,7.75,5.0,Standard,505.97,124.0,Yes,58.17802473224032,41.54862460575944,296.18044073162986,Standard,0.027572913836892185,0.041579850740020546
4146,CUS_0x4f00,24.0,82616.56,7053.713333333332,6.0,7.0,5.0,4.0,26.0,17.0,4.39,1.0,Standard,1204.38,317.0,No,146.59056325938127,167.6859604854332,627.4678925913267,Standard,0.014577949021358432,0.020782041505237613
4147,CUS_0x4f01,28.0,31241.2,2719.433333333333,6.0,8.0,17.0,5.0,48.0,25.0,8.91,6.0,Bad,2176.5,107.0,Yes,122.06735932116392,112.5697824634877,251.22504704466917,Poor,0.06966761840134182,0.04488705710301066
4148,CUS_0x4f04,38.0,72241.02,5751.085,8.0,4.0,4.0,1.0,30.0,12.0,0.67,4.0,Good,843.44,350.0,No,39.808328263564064,309.8251420704586,489.306268722982,Good,0.0116753611729181,0.006921881395173965
4149,CUS_0x4f05,17.0,33390.92,3068.5766666666664,7.0,10.0,19.0,9.0,48.0,17.0,23.73,11.0,Bad,3513.91,159.0,Yes,178.0920558899703,205.2262856200764,188.53932515661995,Poor,0.10523549515856406,0.058037349310691384
4150,CUS_0x4f07,20.0,26460.7,2295.058333333333,6.0,6.0,10.0,4.0,16.0,19.0,16.21,5.0,Standard,1378.46,366.0,Yes,49.03625746800107,156.35462790486514,277.2269268048149,Standard,0.05209461578869796,0.02136601791588496
4151,CUS_0x4f0a,19.0,7282.885,568.9070833333334,7.0,7.0,24.0,7.0,44.0,17.0,9.77,6.0,Bad,3900.85,78.0,Yes,34.003178456175874,39.04865832806935,260.7165860996354,Poor,0.5356187829411009,0.059769300563010865
4152,CUS_0x4f0d,30.0,30616.07,2813.339166666666,1.0,2.0,3.0,0.0,5.0,2.0,9.61,3.0,Good,1244.22,349.0,No,0.0,178.83078741882494,415.177743284063,Good,0.040639441966261514,0.0
4153,CUS_0x4f10,22.0,70778.4,5849.2,9.0,5.0,18.0,7.0,17.0,22.0,27.73,6.0,Bad,4060.01,167.0,Yes,239.64635759053985,233.34006185943622,399.5376335717771,Poor,0.057362274366190825,0.04097079217509059
4154,CUS_0x4f13,27.0,63635.12,5476.926666666667,3.0,4.0,2.0,2.0,12.0,10.0,11.25,4.0,Good,122.65,295.0,No,57.71606551829998,207.2843329947272,542.6922681536396,Standard,0.001927394809658566,0.010538038763521872
4155,CUS_0x4f15,46.0,110375.04,9345.92,5.0,3.0,11.0,1.0,3.0,8.0,10.12,3.0,Good,1449.78,390.0,No,83.07440212919626,134.74835760361844,844.2016532846601,Good,0.013135034877450555,0.008888841561793408
4156,CUS_0x4f16,41.0,23692.52,2104.376666666667,5.0,3.0,8.0,0.0,28.0,13.0,10.69,0.0,Standard,915.87,369.0,Yes,0.0,44.348696408741496,407.52340920372905,Standard,0.038656504246909994,0.0
4157,CUS_0x4f1a,44.0,7097.015,500.41791666666666,10.0,9.0,22.0,7.0,52.0,24.0,23.84,11.0,Bad,3886.64,33.0,Yes,34.010458606710074,32.28655180683724,271.97205837575666,Poor,0.5476443265231932,0.06796411054435682
4158,CUS_0x4f26,45.0,72200.76,5720.73,7.0,6.0,12.0,2.0,23.0,20.0,7.61,4.0,Standard,843.12,396.0,Yes,65.7791767041792,149.92408957805543,629.926285609668,Standard,0.011677439406455003,0.011498388615470265
4159,CUS_0x4f28,36.0,57293.49000000001,4610.4575,8.0,7.0,34.0,7.0,38.0,19.0,10.83,8.0,Bad,1970.44,92.0,Yes,309.6118553301733,83.77923120578029,299.70229366730706,Poor,0.034392040003148695,0.06715425862404616
4160,CUS_0x4f29,37.0,18431.8,1543.9833333333331,7.0,5.0,4.0,4.0,30.0,11.0,4.59,0.0,Good,1405.43,348.0,No,52.69003965639821,121.07966389426778,248.49519256465936,Poor,0.07625028483381982,0.03412604172523336
4161,CUS_0x4f2a,40.0,128305.76,10434.146666666666,0.0,6.0,1.0,2.0,5.0,6.0,9.49,6.0,Good,1151.7,273.0,No,196.5873211659771,268.7720817598091,793.105153031904,Good,0.008976214318047765,0.018840766518454514
4162,CUS_0x4f2e,32.0,62031.06,5295.255,4.0,4.0,7.0,4.0,15.0,20.0,1.35,2.0,Standard,46.37,213.0,No,160.20794093625622,391.25489576869217,479.3684931263732,Standard,0.0007475287380225325,0.030255000172089205
4163,CUS_0x4f2f,21.0,49596.42,4334.035,6.0,9.0,24.0,7.0,21.0,17.0,24.37,9.0,Bad,3254.22,98.0,Yes,193.8386650696644,133.32900451619258,358.4942207984236,Good,0.06561401004346684,0.04472475766108589
4164,CUS_0x4f3,18.0,58477.59,5005.1325,10.0,8.0,19.0,6.0,33.0,14.0,26.44,8.0,Bad,4896.77,23.0,Yes,228.81610493670183,186.2396507824662,343.7619863923949,Standard,0.0837375480077069,0.045716293212357886
4165,CUS_0x4f31,17.0,54420.45,4681.0375,3.0,4.0,19.0,3.0,15.0,20.0,12.5,6.0,Standard,645.77,188.0,Yes,121.23411792854657,166.48097181340597,426.53556223571456,Standard,0.011866311285555339,0.02589898455813408
4166,CUS_0x4f32,51.0,32469.29,2738.7741666666666,5.0,4.0,9.0,0.0,15.0,5.0,1.39,6.0,Good,129.41,224.0,No,0.0,49.864076096231095,459.2634585957091,Good,0.0039856122508376375,0.0
4167,CUS_0x4f34,32.0,43442.97,3748.2475,8.0,8.0,26.0,7.0,54.0,21.0,5.1,14.0,Bad,4225.97,22.0,Yes,249.96416387606945,73.95495422518607,298.552409052502,Poor,0.09727626817411425,0.06668827602127914
4168,CUS_0x4f3b,51.0,44551.13,3539.5941666666663,0.0,5.0,2.0,4.0,6.0,3.0,6.55,0.0,Good,945.42,207.0,No,127.7597211115488,150.48667416866317,335.71302138645467,Poor,0.021221010555736747,0.036094454645308575
4169,CUS_0x4f3e,47.0,17766.93,1219.5775,5.0,6.0,11.0,1.0,15.0,0.0,8.56,2.0,Good,195.48,363.0,No,9.712735562935295,54.955148696400386,336.0769179656359,Standard,0.011002463565737017,0.007964016688513272
4170,CUS_0x4f41,37.0,16398.56,1292.5466666666666,10.0,6.0,25.0,5.0,52.0,23.0,8.52,11.0,Bad,4738.39,80.0,Yes,58.56284722307859,79.45508041959326,261.2367390239948,Poor,0.2889515908713936,0.045308110518056284
4171,CUS_0x4f43,34.0,7908.0,533.0,8.0,10.0,17.0,7.0,36.0,15.0,17.4,13.0,Bad,3716.31,70.0,Yes,30.306459807207013,45.85167082975943,266.1788981079235,Poor,0.469943095599393,0.05686014973209571
4172,CUS_0x4f44,28.0,81320.88,6764.740000000002,7.0,3.0,15.0,1.0,14.0,14.0,10.34,1.0,Standard,520.44,184.0,No,48.3531969603316,175.8701504039321,613.7378387707357,Standard,0.0063998323677756565,0.007147827848569433
4173,CUS_0x4f49,28.0,13675.83,1282.6525,4.0,5.0,16.0,0.0,26.5,19.0,14.07,4.0,Standard,568.81,266.0,Yes,0.0,67.64621472437439,328.01048072100537,Standard,0.04159235673447242,0.0
4174,CUS_0x4f4d,47.0,124052.22,10290.685,2.0,6.0,2.0,3.0,23.0,0.5,11.31,4.0,Good,330.83,261.0,No,179.07554934261097,352.7083068173052,778.2178591500765,Poor,0.0026668607784689382,0.017401713233143466
4175,CUS_0x4f4f,36.0,40327.81,3450.650833333333,1.0,3.0,7.0,3.0,14.0,10.0,1.76,0.0,Good,424.5,282.0,No,87.96659056758587,112.0995842328914,394.99890853285615,Standard,0.010526234873651707,0.025492753343174402
4176,CUS_0x4f51,24.0,20488.9,1653.4083333333335,10.0,7.0,26.0,9.0,32.0,25.0,6.04,14.0,Bad,3680.76,7.0,Yes,90.29101776820028,65.16038545298821,236.39854069470832,Poor,0.1796465403218328,0.05460902545844207
4177,CUS_0x4f52,30.0,11126.925,1000.9630497410318,7.0,6.0,12.0,1.0,10.0,16.0,8.95,1.0,Good,381.82,378.0,No,56.20942055854118,103.13245832198947,282.80938371299425,Good,0.034314961231427375,0.05615534017273028
4178,CUS_0x4f57,17.0,10181.5,689.4583333333335,4.0,4.0,18.0,0.0,18.0,8.0,8.9,7.0,Standard,458.36,359.0,Yes,0.0,52.1470848333726,299.79728719204974,Standard,0.04501890684083878,0.0
4179,CUS_0x4f62,46.0,84045.99,6800.8325,0.0,3.0,5.0,0.0,1.0,5.0,3.07,3.0,Good,1124.24,239.0,No,0.0,173.77482184179055,699.6245852650788,Good,0.013376485897780488,0.0
4180,CUS_0x4f65,33.0,20653.25,1652.104166666667,3.0,7.0,10.0,4.0,29.0,11.0,7.96,4.0,Standard,881.25,347.0,Yes,67.97467383435101,40.4973861788787,303.1038947803144,Standard,0.04266882936099645,0.041144302644971036
4181,CUS_0x4f6c,29.0,31969.22,2946.101666666667,6.0,5.0,8.0,6.0,6.0,17.0,12.98,6.0,Standard,1334.68,75.0,Yes,142.96527479958743,58.74502523723579,333.88683497352037,Poor,0.04174890723014199,0.0485269318493492
4182,CUS_0x4f70,47.0,106770.21,9132.5175,5.0,5.0,10.0,1.0,19.0,1.0,1.28,1.0,Good,1286.15,227.0,No,56.01355898130086,497.4032849545273,636.5116719918104,Poor,0.012045963007846477,0.006133419287868965
4183,CUS_0x4f72,37.0,53143.17,4554.5975,8.0,8.0,18.0,7.0,42.0,15.0,4.66,8.0,Bad,3687.18,68.0,Yes,220.1441268792668,108.41923212915114,385.09755723428395,Poor,0.06938201089622617,0.04833448551255447
4184,CUS_0x4f73,30.0,130393.96,10618.163333333334,4.0,6.0,9.0,1.0,11.0,15.0,7.39,1.0,Standard,719.76,212.0,No,72.34575052663001,246.9454410413556,954.8124447118983,Standard,0.005519887577614791,0.0068133959005430645
4185,CUS_0x4f7c,18.0,164861.36,13461.446666666665,4.0,3.0,11.0,0.0,2.0,2.0,6.83,1.0,Good,455.55,223.0,No,0.0,564.1376241674793,1212.3981076501896,Good,0.0027632308747180057,0.0
4186,CUS_0x4f7d,37.0,15590.68,1298.2233333333334,7.0,9.0,26.0,9.0,47.0,16.0,28.98,7.0,Bad,4746.44,163.0,Yes,92.8893648423952,55.75738457568493,244.3767969475606,Standard,0.30444085825634287,0.07155114413472402
4187,CUS_0x4f83,43.0,24127.22,1765.601666666667,8.0,5.0,7.0,0.0,21.0,15.0,7.5,0.0,Standard,1158.96,362.0,No,0.0,67.74926709514007,363.085840228912,Standard,0.04803537249629257,0.0
